country_year	iso_code	country	year	co2_per_capita	Birth_rate	agriculture_land	agriculture_value_added	alternative_energy	arable_land	export	forest	fossil_fuel	gdp	industry	mortality	natural_resources	renewable_energy	unemployment	import
Belarus - 2003	BLR	Belarus	2003	5.796	9	44.3031109796381	8.63562770752199	0.00932574370134639	27.4564906572006	65.156379906358	41.3158802938421	92.190850626206	1819.76605926177	32.7410515030849	10	1.74251866101439	6.2463002204895	9.88	68.9854723668665
Belarus - 2004	BLR	Belarus	2004	6.218	9.1	44.1644889305261	8.85025144123636	0.00952628374649199	27.355653074306	67.8863333586708	41.4959814604803	93.5856552985175	2378.62328600741	35.0189431066695	9.2	1.77391184849715	6.27120018005371	9.16	74.2501770290328
Belarus - 2005	BLR	Belarus	2005	6.393	9.3	44.1206922052951	8.51859080856531	0.0106286402665465	27.3233742543016	59.7978087236099	41.6678992259528	92.6726429250754	3125.81053502853	37.8387848851416	8.5	1.73066710322742	6.82520008087158	8.44	59.08654296872
Belarus - 2006	BLR	Belarus	2006	6.718	9.9	44.1498275012321	8.57872759155765	0.00972488811444891	27.3040906850665	60.0613117690842	41.829472646624	92.5839339124781	3847.43412382153	37.2070344531772	7.8	1.69016235453491	7.19309997558594	7.7	64.2337921203023
Belarus - 2007	BLR	Belarus	2007	6.677	10.7	43.942828979793	8.30316995882275	0.0100062685560083	27.200591424347	60.9430527153212	42.0054213898472	92.341801762508	4735.65760793999	37.0472792241675	7.2	1.5493450803657	7.27360010147095	7.01	67.2108252637516
Belarus - 2008	BLR	Belarus	2008	6.923	11.1	43.9477575160177	8.66625369440669	0.0108960091542997	27.1858058156727	60.9377552183976	42.1813701330705	93.1867718536784	6377.36973201232	38.8242464026726	6.6	1.53473822937951	7.0802001953125	6.42	68.6617233270771
Belarus - 2009	BLR	Belarus	2009	6.471	11.4	44.014397002268	8.13139157710571	0.0169773174018046	27.3345823883246	48.8764618241933	42.3740262301548	91.7790718102573	5352.5839116007	36.1176229649528	6	1.09486088091363	7.38759994506836	6.1	59.759183004167
Belarus - 2010	BLR	Belarus	2010	6.664	11.4	43.8541153277477	8.89151958926658	0.0163939393146671	27.2794480039428	51.3728853529564	42.533267619517	91.9955359666712	6033.6862392722	35.3930231166604	5.5	1.34016836968738	7.29570007324219	6.11	64.545087636347
Belarus - 2011	BLR	Belarus	2011	6.546	11.5	43.7386033216697	8.00175755504565	0.0183800997483901	27.2485338327337	78.4653615193087	42.5346212606574	91.3924705961574	6527.17386871642	36.0887890771209	5.1	1.74129173199537	7.51849985122681	6.08	79.5088935540041
Belgium - 2000	BEL	Belgium	2000	12.324	11.4	45.891677675033	1.17600527973714	21.7390833440127	28.4676354029062	72.5473951580567	22.0376486129458	75.8540863960788	23041.5347290428	24.9438325836543	5.8	0.0246848561888604	1.44379997253418	6.59	69.6827399089776
Belgium - 2001	BEL	Belgium	2001	12.217	11.2	45.7992073976222	1.10935029767163	21.0187887202513	27.9062087186262	71.6119589202939	22.1121862615588	75.6282926275786	22995.1575247288	24.3121509872514	5.6	0.0210152514602181	1.58050000667572	6.18	67.964880914325
Belgium - 2002	BEL	Belgium	2002	12.24	10.9	45.8751651254954	1.03313414275776	22.3336041942978	27.4768824306473	70.8312976956765	22.1867239101717	74.4701814763315	24887.5613341833	23.7873363393069	5.4	0.0237523012210342	1.68130004405975	6.91	65.2538517924041
Belgium - 2003	BEL	Belgium	2003	12.309	11	45.9775429326288	1.0294445025288	21.4530054323362	27.5759577278732	69.0365085088844	22.2612615587847	75.232845873978	30587.6684093796	23.2266548885812	5.2	0.0217406711003483	1.88870000839233	7.68	63.679044325004
Belgium - 2004	BEL	Belgium	2004	12.288	11.3	45.947820343461	1.02291054131515	21.3430445706535	27.7410832232497	70.906277447218	22.3357992073976	75.0194585935233	35364.3753314368	22.9599989488568	5.1	0.0158928280889647	2.0220000743866	7.36	66.0121279012141
Belgium - 2005	BEL	Belgium	2005	11.913	11.4	45.6737120211361	0.840639973990251	21.5498647259812	27.8401585204756	74.2828289213953	22.4103368560106	74.7639489844314	36795.9768819639	22.5737781481988	4.9	0.0156728025031747	2.45880007743835	8.44	70.2462217485879
Belgium - 2006	BEL	Belgium	2006	11.666	11.6	45.5746367239102	0.907269380581052	21.3121154695537	27.8071334214003	76.8049970552189	22.4848745046235	73.9425114862405	38672.7059429767	22.139925542401	4.8	0.0177619165747705	2.82229995727539	8.25	72.7625122442923
Belgium - 2007	BEL	Belgium	2007	11.262	11.7	45.1420079260238	0.887523940039387	22.3931497909414	27.7080581241744	78.3018047028263	22.5594121532365	72.6665499302844	44262.8960009954	22.2819524770029	4.7	0.0190973511858148	3.33789992332459	7.46	74.1666421724765
Belgium - 2008	BEL	Belgium	2008	11.15	11.9	45.0891677675033	0.712338067185966	20.6235576942005	27.8731836195509	80.8806199752035	22.6339498018494	73.3936320880596	48106.892915788	21.59544849636	4.6	0.0184376170782119	3.90529990196228	6.98	80.2078278152436
Belgium - 2009	BEL	Belgium	2009	9.918	11.8	45.0330250990753	0.645274318792124	22.3824307629957	27.7410832232497	68.8340037082276	22.7084874504624	72.6400231167136	44583.5448070814	20.600029785888	4.6	0.0173854750677323	4.82730007171631	7.91	66.5720368236699
Belgium - 2010	BEL	Belgium	2010	10.471	11.9	44.7721268163804	0.765104156770348	21.242316012202	27.5429326287979	75.8500644792464	22.7830250990753	72.7936170372105	44141.8781415734	20.8945803561766	4.5	0.0193045954420712	5.82480001449585	8.29	74.14760859514
Belgium - 2011	BEL	Belgium	2011	9.536	11.7	44.1116248348745	0.648034219951815	23.2431816287149	27.2457067371202	80.6973629124622	22.7792602377807	70.2544959262826	47348.5250202016	20.7778964049581	4.4	0.0192966767210208	6.63009977340698	7.14	80.7963607521708
Benin - 2000	BEN	Benin	2000	0.214	42.371	28.3345157857396	23.5412339925262	0.041207059167688	21.106775452288	20.6053025489554	36.6721355090458	25.4861878174381	512.673901962619	18.7563482119071	138.8	3.39862085609885	70.2928009033203	0.84	26.742848952329
Benin - 2001	BEN	Benin	2001	0.239	42.002	28.9553032990422	25.0481627427766	0.0537638733041632	21.7275629655906	19.8685788115524	36.2287158566868	27.4652770202784	518.067474134696	21.6063061308323	135.4	3.17231537801926	66.8576965332031	0.75	28.3885918276674
Benin - 2002	BEN	Benin	2002	0.289	41.654	29.8421426037602	25.38272927764	0.0601106079858099	22.6144022703086	19.726610778332	35.7852962043278	29.6471225919176	574.929798155789	21.2560648162627	132.1	3.40441330693303	64.0419006347656	0.69	24.0418117580991
Benin - 2003	BEN	Benin	2003	0.318	41.326	30.7467186945725	24.4539837351198	0.0438019910224573	23.5012415750266	18.6442972500831	35.3418765519688	32.0774443011719	711.284954771847	21.7653358858628	128.8	4.18451425328563	61.7344017028809	0.73	22.9719333073503
Benin - 2004	BEN	Benin	2004	0.335	41.018	30.7467186945725	26.5208492800284	0.0232339224374173	23.5012415750266	18.5135475659125	34.8984568996098	32.8223793969496	798.744304503809	20.4994246078487	125.7	3.13103978949936	60.6949005126953	0.77	21.389426770597
Benin - 2005	BEN	Benin	2005	0.312	40.726	30.8974813763746	26.6894285026991	0.0189414972682187	23.5367151472153	18.483639980467	34.4550372472508	31.0497602314262	822.785143124704	21.6135923867357	122.8	3.04730613023191	59.1952018737793	0.8	20.6122912074473
Benin - 2006	BEN	Benin	2006	0.408	40.445	29.6204327775807	26.631803428758	0	22.1709826179496	18.057925712964	34.0116175948918	36.3254111857721	856.054916559873	21.1570137776206	120.1	3.05147281437129	57.307300567627	0.81	21.7167729998912
Benin - 2007	BEN	Benin	2007	0.465	40.167	29.7091167080525	26.9710869666408	0	22.1709826179496	22.0428531154363	33.5681979425328	39.6692503365258	966.203618310158	19.5111771844474	117.6	3.63171245166112	54.4906005859375	0.82	27.0709310375342
Benin - 2008	BEN	Benin	2008	0.451	39.884	31.4827953174885	26.8261561852139	0	22.1709826179496	22.14072026628	33.1247782901738	39.0758613914131	1125.42613398072	17.6606220766815	115.3	3.66352392229694	54.7621002197266	0.85	25.6346390032369
Benin - 2009	BEN	Benin	2009	0.472	39.59	32.3696346222065	26.9789553760994	0	22.1709826179496	19.9279668393882	32.6813586378148	39.8016789157276	1088.75790573459	17.9195079292369	113	3.71782233095838	52.8324012756348	0.97	24.7746622235924
Benin - 2010	BEN	Benin	2010	0.509	39.278	32.3696346222065	25.8411354962681	0	22.1709826179496	23.0720480670551	32.2379389854558	41.5541857358705	1036.53451502404	18.0090531395068	110.8	3.42233006971996	47.1929016113281	1.04	28.3588118822374
Benin - 2011	BEN	Benin	2011	0.474	38.945	32.3696346222065	25.7970008253273	0	22.1709826179496	20.8496515031216	31.7945193330968	39.4308677774566	1130.27325128015	18.1374491115974	108.6	3.47876903315436	48.6963996887207	2.65	26.3673773087186
Bolivia - 2000	BOL	Bolivia	2000	1.026	30.314	34.2869011354195	12.9658126794824	3.05152508178199	2.90224314594295	18.274745971826	50.8643865965107	82.5510885170049	997.581748874387	25.7390239639541	75.5	3.98488199102541	29.7437992095947	2.89	27.3230291378382
Bolivia - 2001	BOL	Bolivia	2001	0.966	29.795	34.2989015046617	13.2556528239734	4.29236577196595	2.90778177790086	19.9721485240274	50.6783457952552	77.1983506392884	948.870211337892	25.420674613114	71.2	3.8910804915045	29.911600112915	2.88	25.2556728275699
Bolivia - 2002	BOL	Bolivia	2002	0.959	29.263	34.4419828302409	12.9551186931645	3.67471294991797	3.04624757684852	21.6344550697626	50.4923049939998	80.8602388372084	904.225799882294	25.4735686672296	67.1	4.36762059358966	28.284200668335	2.91	27.7158053967754
Bolivia - 2003	BOL	Bolivia	2003	1.121	28.718	33.829040893566	13.4272368695181	3.1396171474485	3.24379211668051	25.6007334787844	50.3062641927444	81.9913361304719	907.537415801528	25.5964898419498	63.2	4.71937761033278	26.3125	2.9	26.3671016601731
Bolivia - 2004	BOL	Bolivia	2004	1.123	28.163	33.8013477337764	13.3223838016062	3.40781678963601	3.30379396289117	31.1383905633221	50.120223391489	81.6247071695969	967.406458598204	26.8396499457036	59.5	8.07295202216124	25.2252006530762	2.87	26.3258757529664
Bolivia - 2005	BOL	Bolivia	2005	1.21	27.604	34.119819071356	11.7927212046632	2.84056660202616	3.51333887196529	35.5481435047552	49.9341825902335	83.2741378211675	1034.31180039586	26.2692187794329	56	11.7205067194825	23.1347999572754	2.82	32.093798986877
Bolivia - 2006	BOL	Bolivia	2006	1.229	27.049	34.2582848703037	10.9375478724039	2.46961782752702	3.60472629927075	41.771714513684	49.7481417889781	85.9585275210356	1218.87407027713	27.6522482093439	52.7	14.4940292540087	21.7900009155273	2.72	32.7661345975672
Bolivia - 2007	BOL	Bolivia	2007	1.325	26.508	34.51490815102	10.0111560928617	3.25037128063311	3.85027231607126	41.7956566240862	49.5621009877227	82.0478658632133	1372.62836843372	28.2897907101136	49.5	14.77217274799	20.5972995758057	2.64	34.2662550218096
Bolivia - 2008	BOL	Bolivia	2008	1.394	25.985	34.6026031570202	10.4424044642439	3.31945255382457	3.93796732207145	44.9065562326816	49.3760601864673	82.6045009456111	1715.2083925524	29.7366390860094	46.6	12.4773990313095	18.1714992523193	2.6	37.9604649665247
Bolivia - 2009	BOL	Bolivia	2009	1.44	25.486	34.7761469583679	11.1524077966596	3.14578824642524	4.11151112341918	35.7226252948767	49.1900193852119	80.9594174797321	1754.20946375615	29.2286851176379	43.9	7.20398564558798	16.5165996551514	2.86	32.9044492235457
Bolivia - 2010	BOL	Bolivia	2010	1.535	25.008	34.6312194221361	10.389905672446	2.65157521721861	3.9665835871873	41.1874560567518	49.0039785839564	82.320428678723	1955.46018156049	30.1439417349784	41.3	9.33297832154845	15.6388998031616	2.55	34.3241704620432
Bolivia - 2011	BOL	Bolivia	2011	1.664	24.548	34.6690667405151	9.76958587938724	2.6247937501935	4.00443090556633	44.0917017910412	48.808503646266	82.995621325459	2346.33784403698	30.3691066218751	38.9	12.7669908794324	13.806300163269	2.22	38.3886933886931
Bosnia and Herzegovina - 2000	BIH	Bosnia and Herzegovina	2000	3.653	10.983	41.6015625	9.00146407164164	5.66369209636858	19.53125	21.8838185988027	41.2431640625	87.8938988502679	1484.17605553887	21.5373914225989	9.9	1.26654852766909	19.3526000976563	25.67	63.4739244736546
Bosnia and Herzegovina - 2001	BIH	Bosnia and Herzegovina	2001	3.532	10.438	41.5234375	9.12057732177834	6.32235673405988	19.7265625	22.0687192867505	41.22560546875	87.2958573147568	1544.60207508357	20.9376175784107	9.6	1.31575638942171	20.2737998962402	26.59	63.9670132230432
Bosnia and Herzegovina - 2002	BIH	Bosnia and Herzegovina	2002	3.77	9.966	41.46484375	8.87350383678661	6.47138534057911	19.47265625	19.1260118974166	41.208046875	87.7490470911173	1789.85769066943	19.8153863406326	9.3	0.880426512068749	21.2143001556396	27.65	59.6014675091669
Bosnia and Herzegovina - 2003	BIH	Bosnia and Herzegovina	2003	3.816	9.608	42.36328125	8.10501830944407	5.63064169680035	19.86328125	20.5879855011262	41.19048828125	88.8766992747685	2258.94645158877	19.8200800033017	9.2	0.832901263917234	20.1404991149902	28.64	59.9814717497442
Bosnia and Herzegovina - 2004	BIH	Bosnia and Herzegovina	2004	4.108	9.372	42.37109375	8.58349533357463	6.21122466760294	20.078125	22.5362425468369	41.1729296875	89.0009852036468	2698.46717999989	20.233491938742	9	1.63373173983814	20.0995998382568	29.54	59.2764414362817
Bosnia and Herzegovina - 2005	BIH	Bosnia and Herzegovina	2005	4.262	9.255	42.12890625	8.29736815318316	6.28117727521376	20.01953125	24.3164227616016	41.15537109375	88.5097094689123	2980.60126845084	21.4328390868945	8.9	1.83137129598963	19.7346992492676	30.4	60.0390399988883
Bosnia and Herzegovina - 2006	BIH	Bosnia and Herzegovina	2006	4.618	9.23	42.16796875	8.05428912477539	5.54628264477	20.05859375	26.258345193336	41.1378125	90.4929297770113	3416.51237566203	21.0300824754007	8.6	1.64318108352275	18.1240005493164	31.11	53.5716025390041
Bosnia and Herzegovina - 2007	BIH	Bosnia and Herzegovina	2007	4.644	9.251	41.97265625	7.7049532523749	4.26863979958093	19.9609375	27.1015553476587	41.12025390625	91.0714494448242	4193.36801082253	21.772437167167	8.3	2.1220464191705	14.8403997421265	28.98	56.4503032582024
Bosnia and Herzegovina - 2008	BIH	Bosnia and Herzegovina	2008	5.316	9.276	41.6015625	7.20727187074105	4.72900686031021	19.6875	26.8480690270479	41.1026953125	92.3193142440759	5090.9458340499	23.201410501665	7.9	3.64930748265888	14.2776002883911	23.41	59.3148106259066
Bosnia and Herzegovina - 2009	BIH	Bosnia and Herzegovina	2009	5.497	9.284	41.5625	7.07660157279955	5.21212731223472	19.47265625	25.0093789371206	41.08513671875	92.6042908128226	4714.69374593021	22.9076467746372	7.5	1.47218390314243	17.4342002868652	24.07	48.7381154574196
Bosnia and Herzegovina - 2010	BIH	Bosnia and Herzegovina	2010	5.707	9.256	41.875	6.79676205582429	6.43491630649094	19.609375	29.6955421195539	41.067578125	91.6526353322398	4635.5101947972	22.4540094972713	7.2	2.74569152442741	19.5678005218506	27.31	51.2726739274267
Bosnia and Herzegovina - 2011	BIH	Bosnia and Herzegovina	2011	6.49	9.188	42.01171875	6.75774540333177	3.72775949289852	19.62890625	32.0359720027537	41.293515625	93.9966429465491	5092.5547231941	22.1932597068955	6.9	3.58135302586084	14.1579999923706	27.58	55.8003757767012
Botswana - 2000	BWA	Botswana	2000	2.299	29.302	45.7907645616078	2.79469978903454	0.0279059041875009	0.617578035396044	51.8318100701299	31.0918779665802	65.1133865346493	3522.3108214571	46.3006545686044	69.3	2.37947827962822	36.5603981018066	15.88	40.0929196197881
Botswana - 2001	BWA	Botswana	2001	2.297	29.163	45.5260882607238	2.59029062025391	0.0275826378030787	0.352901734512025	48.6576082380348	30.8831365906163	64.7836332004669	3278.01607934706	44.7678062989032	65.8	1.16508857893284	35.6713981628418	18.54	38.8674573300609
Botswana - 2002	BWA	Botswana	2002	2.332	29.05	45.605491150989	2.4256159925616	0.0271536326519994	0.432304624777231	52.1574267782427	30.6743952146525	65.3772214083359	3190.62481146154	43.9653068340307	61.6	0.91496092545635	34.2549018859863	21.13	39.6783472803347
Botswana - 2003	BWA	Botswana	2003	2.206	28.935	45.517265717361	2.72238695522266	0.0272414818713647	0.344079191149224	48.8268578340104	30.4656538386886	64.1448268099681	4330.97236855283	39.6164131871252	57.7	1.93296485345174	34.2341003417969	23.8	37.007184681116
Botswana - 2004	BWA	Botswana	2004	2.206	28.803	45.5719654862104	2.25958534959102	0.00790678180710327	0.398778959998588	49.6137877815052	30.2569124627248	65.6905938048429	5073.52040802149	38.8218834164505	53.2	3.2257924538588	32.1278991699219	21.76	41.3840351057579
Botswana - 2005	BWA	Botswana	2005	2.275	28.654	45.5975508619625	1.82838052405033	0.00766180472470814	0.42348208141443	52.9235535447696	30.0481710867609	66.8318866095764	5513.33106259322	42.8549522076655	46.5	2.34394535837279	30.7691993713379	19.77	35.5817985125809
Botswana - 2006	BWA	Botswana	2006	2.251	28.498	45.5296172780689	2.04836470787057	0	0.354666243184585	52.2544736358281	29.839429710797	66.8299733628633	5521.99060810445	43.5908260526127	40.2	6.30485641559033	29.4414005279541	17.78	34.0801152812935
Botswana - 2007	BWA	Botswana	2007	2.254	28.348	45.4960916132903	2.24073265612135	0	0.321140578405943	54.5160825555851	29.6306883348332	66.0037181434565	5832.73705168476	41.8001270025625	37.4	7.1613546573682	27.8027000427246	17	40.5885562467541
Botswana - 2008	BWA	Botswana	2008	2.351	28.212	45.6672489545286	2.5260182420658	0	0.492297919644275	45.6739672040412	29.4219469588693	66.6560958972616	5713.54393106428	36.5405103370447	36.7	3.89016671422444	27.3376998901367	16.35	51.0419431315907
Botswana - 2009	BWA	Botswana	2009	1.974	28.079	45.7325357754133	2.81908186766969	0	0.557584740529	34.8009489474016	29.2132055829054	63.0515696115559	5255.77653269313	28.1560607429726	35.6	2.22085551253399	28.4479007720947	16.17	51.8850709578167
Botswana - 2010	BWA	Botswana	2010	2.283	27.934	45.6319587810774	2.48803786220601	0	0.457007746193072	43.6354639580853	29.0044642069416	64.8360816715393	6434.81248526822	31.8613203597538	35.1	2.07911505744008	30.301399230957	17.86	51.264331380595
Botswana - 2011	BWA	Botswana	2011	1.999	27.754	45.7466518447938	2.51091768009965	0	0.571700809909481	49.9505346060796	28.7957228309777	62.262525177937	7617.31004132551	35.0464653041146	37.1	1.86033460207591	29.9790992736816	17.85	53.5950432716057
Brazil - 2000	BRA	Brazil	2000	1.946	20.119	27.3175012622426	4.75045997209109	13.7123337103255	5.43757343140938	10.18804818751	65.9343586013156	58.2320639159772	3749.91084752888	23.0066186293678	34.6	2.18523663220136	42.7639999389648	9.9	12.451713727281
Brazil - 2001	BRA	Brazil	2001	1.954	19.547	27.3299083288866	4.80104301895507	12.957041179845	5.50660792951542	12.371710548036	65.4616708980706	58.9496897692736	3160.24934491441	22.6395279128549	32.4	2.21951018927674	41.4361000061035	9.61	14.5645744733948
Brazil - 2002	BRA	Brazil	2002	1.937	18.955	27.3423153955306	5.47527489476281	13.2458510150284	5.57564242762146	14.2305903187936	64.9889831948257	57.1539976067783	2839.49150108966	22.495327821078	30.3	2.7978282230388	42.9715003967285	9.37	13.3877672118303
